label,Issue_KEY,Commit_SHA,Issue_Text,Commit_Text,Commit_Code
0,BAHIR-16,7bc3d6e91ce8bf2b159032cf781a09e90854a19f,"Build issues due to log4j properties not found log4j:ERROR Could not read configuration file from URL [file:src/test/resources/log4j.properties].
java.io.FileNotFoundException: src/test/resources/log4j.properties (No such file or directory)
	at java.io.FileInputStream.open0(Native Method)
	at java.io.FileInputStream.open(FileInputStream.java:195)
	at java.io.FileInputStream.<init>(FileInputStream.java:138)
	at java.io.FileInputStream.<init>(FileInputStream.java:93)
	at sun.net.www.protocol.file.FileURLConnection.connect(FileURLConnection.java:90)
	at sun.net.www.protocol.file.FileURLConnection.getInputStream(FileURLConnection.java:188)
	at org.apache.log4j.PropertyConfigurator.doConfigure(PropertyConfigurator.java:557)
	at org.apache.log4j.helpers.OptionConverter.selectAndConfigure(OptionConverter.java:526)
	at org.apache.log4j.LogManager.<clinit>(LogManager.java:127)
	at org.slf4j.impl.Log4jLoggerFactory.getLogger(Log4jLoggerFactory.java:81)
	at org.slf4j.LoggerFactory.getLogger(LoggerFactory.java:329)
	at org.apache.commons.logging.impl.SLF4JLogFactory.getInstance(SLF4JLogFactory.java:155)
	at org.apache.commons.logging.impl.SLF4JLogFactory.getInstance(SLF4JLogFactory.java:132)
	at org.apache.commons.logging.LogFactory.getLog(LogFactory.java:273)
	at org.apache.hadoop.util.ShutdownHookManager.<clinit>(ShutdownHookManager.java:44)
	at org.apache.spark.util.SparkShutdownHookManager.install(ShutdownHookManager.scala:179)
	at org.apache.spark.util.ShutdownHookManager$.shutdownHooks$lzycompute(ShutdownHookManager.scala:50)
	at org.apache.spark.util.ShutdownHookManager$.shutdownHooks(ShutdownHookManager.scala:48)
	at org.apache.spark.util.ShutdownHookManager$.addShutdownHook(ShutdownHookManager.scala:152)
	at org.apache.spark.util.ShutdownHookManager$.<init>(ShutdownHookManager.scala:57)
	at org.apache.spark.util.ShutdownHookManager$.<clinit>(ShutdownHookManager.scala)
	at org.apache.spark.streaming.StreamingContext$.<init>(StreamingContext.scala:730)
	at org.apache.spark.streaming.StreamingContext$.<clinit>(StreamingContext.scala)
	at org.apache.spark.streaming.StreamingContext.<init>(StreamingContext.scala:100)
	at org.apache.spark.streaming.api.java.JavaStreamingContext.<init>(JavaStreamingContext.scala:63)
	at org.apache.spark.streaming.akka.JavaAkkaUtilsSuite.testAkkaUtils(JavaAkkaUtilsSuite.java:36)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:367)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:274)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:238)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:161)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:290)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:242)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:121)
log4j:ERROR Ignoring configuration file [file:src/test/resources/log4j.properties].","[BAHIR-14] Cleanup Bahir parent pom

The Bahir parent pom was initially based on Spark parent pom
and was bringing a lot of unecessary dependencies. This commit
cleans most of the unused properties, dependencies, etc.

Closes #1", MODIFY pom.xml MODIFY ActorWordCount.scala MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml
0,BAHIR-27,29d8c7622cf9663e295d7616ae1e1b089fe80da9,Add documentation for existing streaming connectors  ,[BAHIR-31] Add basic documentation for ZeroMQ connector, ADD README.md
0,BAHIR-40,95633de6741ddf757cc4964425463a972e1b4cbe,[WEBSITE] Fix navigation toggle for small displays Reported by [~jreijn],[BAHIR-43] Add Apache License header file, MODIFY pom.xml MODIFY org.apache.spark.sql.sources.DataSourceRegister
1,BAHIR-97,889de659c33dd56bad7193a4b69e6d05d061a2fd,"Akka as a streaming source for SQL Streaming. Hello,

This issue is created to propose the addition of Akka compatible streaming source for Spark SQL Streaming.","[BAHIR-97] Akka as SQL Streaming datasource.

Closes #38.", MODIFY pom.xml ADD README.md ADD JavaAkkaStreamWordCount.java main ADD AkkaStreamWordCount.scala main ADD pom.xml ADD assembly.xml ADD AkkaStreamSource.scala store stop store store preStart fetchLastProcessedOffset createSource postStop getBatch e shortName close sourceSchema receive getOrCreatePersistenceInstance ADD MessageStore.scala get this ADD BahirUtils.scala visitFile postVisitDirectory recursiveDeleteDir ADD Logging.scala ADD feeder_actor.conf ADD log4j.properties ADD AkkaStreamSourceSuite.scala readBackSreamingResults writeStreamResults createStreamingDataframe ADD AkkaTestUtils.scala setup setCountOfMessages run getFeederActorUri getFeederActorConfig setMessage shutdown
1,BAHIR-137,ebdc8b257d32ff64a88657cc3e7dc838564a1d01,"Load performance improvements for _changes API in sql-cloudant Items for improving _changes feed load:
- Make Spark streaming batch interval visible to the user for tuning based on type/size of document and number of docs in database
- Merge BAHIR-128: Improve stability of _changes receiver
- Merge BAHIR-154: refactor sql-cloudant to use java-cloudant library","[BAHIR-137] CouchDB/Cloudant _changes feed receiver improvements

Adds batchInterval option for tuning _changes receiver’s streaming batch interval
Throw a CloudantException if the final schema for the _changes receiver is empty
Call stop method in streaming receiver when there’s an error

Closes #60", MODIFY README.md MODIFY application.conf MODIFY CloudantChangesConfig.scala MODIFY DefaultSource.scala create MODIFY JsonStoreConfigManager.scala getConfig MODIFY ChangesReceiver.scala receive MODIFY CloudantOptionSuite.scala
0,BAHIR-44,29d8c7622cf9663e295d7616ae1e1b089fe80da9,Add new sql-streaming-mqtt to distribution  ,[BAHIR-31] Add basic documentation for ZeroMQ connector, ADD README.md
0,BAHIR-48,1abeab29c8a5e884f4603ef12abd85971a9105b0,Documentation improvements for Bahir README.md  ,[BAHIR-42] Refactor sql-streaming-mqtt scala example, RENAME MQTTStreamWordCount.scala
1,BAHIR-22,61f5592e4bd334a6c4c39cae2229dce53ee66535,"Add script to run examples Apache Spark has a convenience script {{./bin/run-example}} to allow users to quickly run the pre-packaged examples without having to compose a long(ish) spark-submit command. The JavaDoc of most examples refers to that  {{./bin/run-example}} script in their description of how to run that example.

The Apache Bahir project should have a similar convenience script to be consistent with Apache Spark, existing documentation and to (at least initially) hide additional complexities of the spark-submit command.

Example:
{code}
./bin/run-example \
  org.apache.spark.examples.streaming.akka.ActorWordCount localhost 9999
{code}
...translates to this {{spark-submit}} command:
{code}
${SPARK_HOME}/bin/spark-submit \
  --packages org.apache.bahir:spark-streaming-akka_2.11:2.0.0-SNAPSHOT \
  --class org.apache.spark.examples.streaming.akka.ActorWordCount \
    streaming-akka/target/spark-streaming-akka_2.11-2.0.0-SNAPSHOT-tests.jar \
  localhost 9999
{code}","[BAHIR-22] add shell script to run examples

Apache Spark has a convenience script ./bin/run-example to allow users to
quickly run the pre-packaged examples without having to compose a long(ish)
spark-submit command.
The JavaDoc of most examples refers to that ./bin/run-example script
in their description of how to run that example.

This adds a similar convenience script to the Apache Bahir project in order
to keep consistent with existing (Apache Spark) documentation and to
(at least initially) hide additional complexities of the spark-submit command.

Example:

./bin/run-example \
  org.apache.spark.examples.streaming.akka.ActorWordCount localhost 9999

...translates to this spark-submit command:

${SPARK_HOME}/bin/spark-submit \
  --packages org.apache.bahir:spark-streaming-akka_2.11:2.0.0-SNAPSHOT \
  --class org.apache.spark.examples.streaming.akka.ActorWordCount \
    streaming-akka/target/spark-streaming-akka_2.11-2.0.0-SNAPSHOT-tests.jar \
  localhost 9999

Closes #4", ADD run-example
0,BAHIR-53,a351549cf634adf5249862599166ef9ed9073725,"Add additional MQTT options/parameters to MQTTInputDStream I propose that the MQTTInputDStream be extended to optionally allow setting the following mqtt options / parameters (like MqttStreamSource in BAHIR-51):
* username
* password
* clientId
* cleanSession
* QoS
* connectionTimeout
* keepAliveInterval
* mqttVersion","[BAHIR-51] Add new configuration options to MqttStreamSource.

Add new configuration options to enable secured connections and
other quality of services.

Closes #22", MODIFY README.md MODIFY MQTTStreamSource.scala initialize createSource MODIFY MQTTStreamSourceSuite.scala createStreamingDataframe
0,BAHIR-30,619936d39d18b7af45b7acec9af02b599a43b056,Add documentation for streaming-twitter connector  ,[BAHIR-29] Add basic documentation for MQTT Connector, ADD README.md
1,BAHIR-37,91e82f42bac58fd8d912e892a5ebfca79f6b8268,Prepare release based on Apache Spark 2.0.0  ,[BAHIR-37] Update Spark to release 2.0.0, MODIFY pom.xml
1,BAHIR-23,d6770f833ec723f24ea452c11fd102624d12c3f2,"Build should fail on Checkstyle violation Currently the maven build will fail for code style violations in Scala files but the build will succeed regardless of code style violations in Java files.

{code:xml}
      <plugin>
        ...
        <artifactId>scalastyle-maven-plugin</artifactId>
        ...
        <configuration>
          ...
          <failOnViolation>true</failOnViolation>
          ...
        </configuration>
        ...
      </plugin>
      <plugin>
        ...
        <artifactId>maven-checkstyle-plugin</artifactId>
        ...
        <configuration>
          ...
          <failOnViolation>false</failOnViolation>
          ...
        </configuration>
        ...
      </plugin>
{code}

As a consequence potential problems in the Java code may not get noticed.","[BAHIR-23] Build should fail on Checkstyle violations

Currently the maven build is configured to:

- fail for code style violations in Scala files
- succeed despite code style violations in Java files
- exclude Scala test sources (and examples) from code style checks
- include Java test sources (and examples) in code style checks

This changes the maven build configuration to

- fail for code style violations in both Scala and Java sources
- include test sources (and examples) in style checks for both
  Scala and Java sources

Additionally cleaning up unsupported checkstyle configuration
elements (apparently copy-and-pasted from scalastyle configuration)", MODIFY checkstyle-suppressions.xml MODIFY pom.xml MODIFY package-info.java MODIFY JavaTwitterHashTagJoinSentiments.java main MODIFY package-info.java MODIFY package-info.java MODIFY JavaZeroMQStreamSuite.java testZeroMQStream
0,BAHIR-49,31b3e96d4680c54ff05d4b09f944106d22b62760,Add MQTTSink to SQL Streaming MQTT.  ,[BAHIR-52] Fix code paragraph formatting for Akka readme, MODIFY README.md
0,BAHIR-47,c98dd0feefa79c70be65de06a411a2f9c4fc42dc,Bring up release download for Apache Bahir website  ,"[BAHIR-39] Add SQL Streaming MQTT support

This provides support for using MQTT sources for
the new Spark Structured Streaming. This uses
MQTT client persistence layer to provide minimal
fault tolerance.

Closes #13", MODIFY pom.xml ADD README.md ADD pom.xml ADD assembly.xml ADD JavaMQTTStreamWordCount.java main ADD org.apache.spark.sql.sources.DataSourceRegister ADD MQTTStreamSource.scala stop connectionLost messageArrived fetchLastProcessedOffset createSource initialize deliveryComplete getBatch shortName sourceSchema connectComplete e ADD MessageStore.scala get this ADD MQTTStreamWordCount.scala main ADD BahirUtils.scala postVisitDirectory visitFile recursiveDeleteDir ADD Logging.scala ADD log4j.properties ADD LocalMessageStoreSuite.scala ADD MQTTStreamSourceSuite.scala createStreamingDataframe writeStreamResults readBackStreamingResults ADD MQTTTestUtils.scala setup publishData teardown findFreePort
0,BAHIR-5,d32542483d08d74cfc898454ca3b4f68e3d155bc,"Document guidelines for proposing new extensions for Bahir Project Document the guidelines for contributing new extensions, as well as describe the life cycle of an extension (e.g. what happens if it becomes stale, etc)",[BAHIR-2] Initial maven build for Bahir spark extensions, ADD checkstyle-suppressions.xml ADD checkstyle.xml ADD pom.xml ADD scalastyle-config.xml MODIFY pom.xml MODIFY ActorReceiver.scala MODIFY pom.xml MODIFY MQTTTestUtils.scala MODIFY pom.xml MODIFY TwitterInputDStream.scala MODIFY TwitterStreamSuite.scala MODIFY pom.xml MODIFY ZeroMQReceiver.scala
1,BAHIR-110,c7f158d86634d602a19a4abfd873809f8ece9d03,"Implement _changes API for non-streaming receiver Today we use the _changes API for Spark streaming receiver and _all_docs API for non-streaming receiver. _all_docs API supports parallel reads (using offset and range) but performance of _changes API is still better in most cases (even with single threaded support).

With this ticket we want to:
a) implement _changes API for non-streaming receivers
b) allow customers to pick either _all_docs (default) or _changes API endpoint, with documentation about pros and cons

_changes performance details:
Successfully loaded Cloudant (using local cloudant-developer docker image) docs into Spark (local standalone) with the following database sizes: 15GB (time: 8 1/2 mins), 20GB (17 mins), 46GB (25 mins), and 75GB (48 1/2 mins).","[BAHIR-110] Implement _changes API for sql-cloudant

 - support loading Cloudant data into Spark DataFrames and SQL tables
   using '_changes' endpoint
 - update README to explain the new config options and differences
   between '_all_docs' and '_changes' endpoints when loading data
 - Add test suite to test Spark DataFrames using the '_all_docs' and
   '_changes' endpoint, assert Cloudant config options, and test Spark
   SQL temporary views

Closes #45", MODIFY pom.xml MODIFY README.md MODIFY CloudantApp.scala main MODIFY CloudantDF.scala main MODIFY CloudantDFOption.scala MODIFY pom.xml MODIFY application.conf ADD CloudantChangesConfig.scala MODIFY CloudantConfig.scala getTotalUrl getBulkRows getContinuousChangesUrl calculateCondition getCreateDBonSave getSchemaSampleSize getSelector calculate getRangeUrl getAllDocsUrl getSubSetUrl allowPartition getBulkPostUrl queryEnabled getDbUrl getDbname getConflictErrStr getTotalRows getForbiddenErrStr getRows getLastNum getUrl MODIFY CloudantReceiver.scala receive onStop MODIFY DefaultSource.scala buildScan create insert ADD CloudantException.scala this this this MODIFY FilterUtil.scala filter MODIFY JsonStoreConfigManager.scala getString getStorageLevel getInt getLong getConfig getBool MODIFY JsonStoreDataAccess.scala saveAll getClPostRequest createDB processAll getMany getClRequest convert MODIFY JsonStoreRDD.scala compute getTotalPartition MODIFY JsonUtil.scala ADD ChangesReceiver.scala receive run onStart onStop ADD n_airportcodemapping.json ADD n_booking.json ADD n_customer.json ADD n_customersession.json ADD n_flight.json ADD n_flightsegment.json ADD log4j.properties ADD ClientSparkFunSuite.scala deleteTestDb runIfTestsEnabled setupClient testIfEnabled createTestDbs afterAll beforeAll teardownClient deleteTestDbs ADD CloudantAllDocsDFSuite.scala beforeAll ADD CloudantChangesDFSuite.scala ADD CloudantOptionSuite.scala ADD CloudantSparkSQLSuite.scala beforeAll ADD TestUtils.scala deleteRecursively
1,BAHIR-217,549c50be02f98b93c5f79890332e8de97332e8f5,"Install of Oracle JDK 8 Failing in Travis CI Install of Oracle JDK 8 Failing in Travis CI. As a result, build is failing for new pull requests.

We need to make a small fix in _ __ .travis.yml_ file as mentioned in the issue here:
https://travis-ci.community/t/install-of-oracle-jdk-8-failing/3038
We just need to add 
{code:java}
dist: trusty{code}
in the .travis.yml file as mentioned in the issue above.

I can raise a PR for this fix if required.","[BAHIR-217] Installation of Oracle JDK8 is Failing in Travis CI (#93)

Install of Oracle JDK 8 Failing in Travis CI and as a result, 
build is failing for new pull requests.

We just need to add `dist: trusty` in the .travis.yml file 
as mentioned in the issue below:
https://travis-ci.community/t/install-of-oracle-jdk-8-failing/3038", MODIFY .travis.yml
0,BAHIR-21,335f605e75d426f62052378920880ab22729083e,Create script to change build between scala 2.10 and 2.11  ,[BAHIR-17] Update Apache Spark version back to 2.0.0-SNAPSHOT, MODIFY pom.xml
0,BAHIR-43,858ad27ad2766ab85e8c41e0cfa45162e9f7e308,Add missing apache license header to sql-mqtt file  ,[BAHIR-28] Add basic documentation for Akka connector, ADD README.md
1,BAHIR-222,4f22586d527d1beb0225deb6b8ff7d75e07573e7,Update Readme with details of SQL Streaming SQS connector Adding link to SQL Streaming SQS connector in BAHIR Readme.,[BAHIR-222] Add SQL Streaming SQS connector to Readme (#96), MODIFY README.md
0,BAHIR-52,415576ba702206ba9cfc5c8bdbdee4869a1e52ac,"Update extension documentation formats for code sections The ```md format is not working properly for pure jekyll html generation, and the tab seems to be the supported way in vanilla jekyll. We should update Bahir extension readme to use the supported format.","[BAHIR-61] Enable publishing release artifacts from a tag

Enable a --gitTag parameter to identify an RC tag to be used
when publishing artifacts to maven.", MODIFY release-build.sh
0,BAHIR-40,1abeab29c8a5e884f4603ef12abd85971a9105b0,[WEBSITE] Fix navigation toggle for small displays Reported by [~jreijn],[BAHIR-42] Refactor sql-streaming-mqtt scala example, RENAME MQTTStreamWordCount.scala
0,BAHIR-11,fc1ef7f990880cad8ce69300bb9bbbb8ad260050,Enable analytics on Apache Bahir website  ,"[BAHIR-13] Update dependencies on spark-tags

The spark-test-tags and spark-tags were merged in
revision 8ad9f08c9 and the modules in Bahir needs
to be updated to properly use spark-tags dependency.", MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml
0,BAHIR-51,c317def2a7575713d31353f87025ddacaf30e503,"Add additional MQTT options/parameters to MQTTInputDStream and MqttStreamSource We are using Spark Streaming in the automotive IOT environment with MQTT as the data source.
For security reasons our MQTT broker is protected by username and password (as is default for these kind of environments). At the moment it is not possible to set username/password when creating an MQTT Receiver (MQTTInputDStream or MqttStreamSource).

I propose that the MQTTInputDStream and MqttStreamSource be extended to optionally allow setting the following mqtt options / parameters:
* username
* password
* clientId
* cleanSession
* QoS
* connectionTimeout
* keepAliveInterval
* mqttVersion

If this proposal meets your approval I am willing to create a pull request with these changes implemented.


*Note*: The part for MqttInputDStream has been split off into BAHIR-53.",[BAHIR-37] Start building against Spark Master -  2.1.0-SNAPSHOT, MODIFY pom.xml MODIFY README.md MODIFY README.md MODIFY README.md MODIFY README.md MODIFY README.md
1,BAHIR-89,826545cb8db4b89bbdb3927e53f555c0fa15771e,"New API for subscribing from a list of MQTT topics and Return tuple of <Topic,Message> as output I am working in IoT Project. As part of MQTT-Kafka bridge program development I used Bahir. I feel that it will be a good feature to prove a new API to support a list of MQTT topic as input and output as a tuple of <Topic, Message>. This will be useful to reduce resource usage in case of multiple topic subscription. I had developed this feature a like to integrate","[BAHIR-89] Multi topic API support for streaming MQTT

New API which accept array of MQTT topics as input
and return Tuple2<TopicName, Message> as output.

It helps consume from multiple MQTT topics with
efficient user of resources.

Closes #37.", DELETE .gitattributes DELETE .gitignore MODIFY README.md MODIFY mqtt.py createPairedStream ADD MQTTPairedInputDStream.scala messageArrived deliveryComplete onStart connectionLost getReceiver onStop MODIFY MQTTUtils.scala createStream createStream createPairedStream createPairedStream createPairedStream createPairedStream createPairedStream createPairedStream createPairedStream MODIFY JavaMQTTStreamSuite.java testMQTTStream MODIFY MQTTStreamSuite.scala
1,BAHIR-172,68ac1be22ddccecf105aee355a8c2652868e9f7d,"Avoid FileInputStream/FileOutputStream They rely on finalizers (before Java 11), which create unnecessary GC load.


The alternatives, {{Files.newInputStream}}, are as easy to use and don't have this issue.",[BAHIR-172 ] Replace FileInputStream with Files.newInputStream (#92), MODIFY MQTTTestUtils.scala setup MODIFY SparkGCPCredentials.scala
0,BAHIR-27,619936d39d18b7af45b7acec9af02b599a43b056,Add documentation for existing streaming connectors  ,[BAHIR-29] Add basic documentation for MQTT Connector, ADD README.md
0,BAHIR-44,31b3e96d4680c54ff05d4b09f944106d22b62760,Add new sql-streaming-mqtt to distribution  ,[BAHIR-52] Fix code paragraph formatting for Akka readme, MODIFY README.md
0,BAHIR-18,1028736bb79a6b7c66789bc77ca97c44020e62af,"Include examples in Maven test build We need to find a way to include the examples in the Maven build but keep them excluded from the binary jar(s) and have IDEs like IntelliJ or Eclipse recognize the {{<module>/examples/src/\[java|scala\]}} as source files.

One way this can be achieved is by including the examples as ""additional test sources"".","[BAHIR-19] Update source distribution assembly name

Update final assembly name and extraction directory
to use apache best practice pattern :

apache-bahir-${project.version}-src", MODIFY pom.xml MODIFY src.xml
0,BAHIR-35,91e82f42bac58fd8d912e892a5ebfca79f6b8268,"Include Python code in the binary jars for use with ""--packages ..."" Currently, to make use the PySpark code (i.e streaming-mqtt/python) a user will have to download the jar from Maven central or clone the code from GitHub and then have to find individual *.py files, create a zip and add that to the {{spark-submit}} command with the {{--py-files}} option, or, add them to the {{PYTHONPATH}} when running locally.

If we include the Python code in the binary build (to the jar that gets uploaded to Maven central), then users need not do any acrobatics besides using the {{--packages ...}} option.

An example where the Python code is part of the binary jar is the [GraphFrames|https://spark-packages.org/package/graphframes/graphframes] package.",[BAHIR-37] Update Spark to release 2.0.0, MODIFY pom.xml
0,BAHIR-48,858ad27ad2766ab85e8c41e0cfa45162e9f7e308,Documentation improvements for Bahir README.md  ,[BAHIR-28] Add basic documentation for Akka connector, ADD README.md
0,BAHIR-88,e3d9e6960941696ba073735e9d039c85146c217a,"Source distribution contains release build artifacts There are 'releaseBackup' files and 'release.properties' in the 'source distribution' which are artifacts of the release build process.
We appear to be missing to run the mvn {{release:clean}} target _after_
the {{release:prepare}} target. We should fix that for the next release. All prior
Apache Bahir source distributions contained these release build artifacts.

[Mailing list post|https://www.mail-archive.com/dev@bahir.apache.org/msg00735.html]

Fixed by Luciano on June 7 with commits: [ba68b35|https://github.com/apache/bahir/commit/ba68b3587ad4011a093bcaad921035f26907967c], [6d9a4d7|https://github.com/apache/bahir/commit/6d9a4d7ab0c1eff0bf63e91cec32b601c263f790], [dcb4bbd|https://github.com/apache/bahir/commit/dcb4bbd2e4d75bc0872ce32c159b03a1d0f90047]","[BAHIR-100] Enhance MQTT connector to support byte arrays

Closes #47", MODIFY README.md MODIFY MQTTInputDStream.scala ADD MQTTPairedByteArrayInputDStream.scala onStart connectionLost getReceiver onStop messageArrived deliveryComplete MODIFY MQTTPairedInputDStream.scala MODIFY MQTTUtils.scala createPairedStream createPairedByteArrayStream createPairedByteArrayStream createPairedByteArrayStream createPairedStream createPairedByteArrayStream createPairedByteArrayStream createPairedStream createPairedByteArrayStream createPairedByteArrayStream createPairedStream createPairedStream createPairedStream createPairedStream MODIFY JavaMQTTStreamSuite.java testMQTTStream MODIFY MQTTStreamSuite.scala
0,BAHIR-69,cc9cf1ba2097fad00f8ff173434bfdabf4e3f10c,Release script fails intermitently when publishing to staging maven repo  ,[BAHIR-62] Prepare release based on Apache Spark 2.0.1, MODIFY pom.xml
0,BAHIR-97,f0d9a84f76cb34a432e1d2db053d2471a8ab2ba4,"Akka as a streaming source for SQL Streaming. Hello,

This issue is created to propose the addition of Akka compatible streaming source for Spark SQL Streaming.","[BAHIR-101] Spark SQL datasource for CounchDB/Cloudant

Initial code supporting CounchDB/Cloudant as an Spark SQL
data source. The initial source contains the core connector,
examples, and basic documentation on the README.

Closes #39.", MODIFY README.md MODIFY pom.xml ADD README.md ADD CloudantApp.py ADD CloudantDF.py ADD CloudantDFOption.py ADD CloudantApp.scala main ADD CloudantDF.scala main ADD CloudantDFOption.scala main ADD CloudantStreaming.scala getInstance main ADD CloudantStreamingSelector.scala main ADD pom.xml ADD application.conf ADD reference.conf ADD CloudantConfig.scala getRangeUrl getDbname getTotalRows getForbiddenErrStr getConflictErrStr getOneUrlExcludeDDoc1 getSubSetUrl allowPartition getLastNum getTotalUrl getBulkRows calculateCondition getCreateDBonSave getLastUrl getContinuousChangesUrl getChangesUrl calculate getAllDocsUrlExcludeDDoc getOneUrl getSelector getAllDocsUrl getSchemaSampleSize getRows getBulkPostUrl getDbUrl getOneUrlExcludeDDoc2 ADD CloudantReceiver.scala onStart onStop receive run ADD DefaultSource.scala buildScan createRelation create insert createRelation createRelation ADD FilterUtil.scala filter containsFiltersFor apply analyze evaluate getFiltersForPostProcess getFilterAttribute getInfo ADD JsonStoreConfigManager.scala getString getConfig getConfig getBool getLong getInt ADD JsonStoreDataAccess.scala getChanges convert convertSkip getOne getClPostRequest saveAll getTotalRows createDB processAll getMany getIterator processIterator ADD JsonStoreRDD.scala compute ADD JsonUtil.scala getField
0,BAHIR-57,a351549cf634adf5249862599166ef9ed9073725,Add Flume sink from Flink to Bahir  ,"[BAHIR-51] Add new configuration options to MqttStreamSource.

Add new configuration options to enable secured connections and
other quality of services.

Closes #22", MODIFY README.md MODIFY MQTTStreamSource.scala initialize createSource MODIFY MQTTStreamSourceSuite.scala createStreamingDataframe
0,BAHIR-49,c317def2a7575713d31353f87025ddacaf30e503,Add MQTTSink to SQL Streaming MQTT.  ,[BAHIR-37] Start building against Spark Master -  2.1.0-SNAPSHOT, MODIFY pom.xml MODIFY README.md MODIFY README.md MODIFY README.md MODIFY README.md MODIFY README.md
0,BAHIR-40,29d8c7622cf9663e295d7616ae1e1b089fe80da9,[WEBSITE] Fix navigation toggle for small displays Reported by [~jreijn],[BAHIR-31] Add basic documentation for ZeroMQ connector, ADD README.md
0,BAHIR-48,619936d39d18b7af45b7acec9af02b599a43b056,Documentation improvements for Bahir README.md  ,[BAHIR-29] Add basic documentation for MQTT Connector, ADD README.md
0,BAHIR-20,335f605e75d426f62052378920880ab22729083e,"Create release script Create script to help with release process that perform:
release-prepare
release-perform
release-snapshot
",[BAHIR-17] Update Apache Spark version back to 2.0.0-SNAPSHOT, MODIFY pom.xml
0,BAHIR-124,c7f158d86634d602a19a4abfd873809f8ece9d03,Update Bahir to use Spark 2.2.0 dependency  ,"[BAHIR-110] Implement _changes API for sql-cloudant

 - support loading Cloudant data into Spark DataFrames and SQL tables
   using '_changes' endpoint
 - update README to explain the new config options and differences
   between '_all_docs' and '_changes' endpoints when loading data
 - Add test suite to test Spark DataFrames using the '_all_docs' and
   '_changes' endpoint, assert Cloudant config options, and test Spark
   SQL temporary views

Closes #45", MODIFY pom.xml MODIFY README.md MODIFY CloudantApp.scala main MODIFY CloudantDF.scala main MODIFY CloudantDFOption.scala MODIFY pom.xml MODIFY application.conf ADD CloudantChangesConfig.scala MODIFY CloudantConfig.scala getTotalUrl getBulkRows getContinuousChangesUrl calculateCondition getCreateDBonSave getSchemaSampleSize getSelector calculate getRangeUrl getAllDocsUrl getSubSetUrl allowPartition getBulkPostUrl queryEnabled getDbUrl getDbname getConflictErrStr getTotalRows getForbiddenErrStr getRows getLastNum getUrl MODIFY CloudantReceiver.scala receive onStop MODIFY DefaultSource.scala buildScan create insert ADD CloudantException.scala this this this MODIFY FilterUtil.scala filter MODIFY JsonStoreConfigManager.scala getString getStorageLevel getInt getLong getConfig getBool MODIFY JsonStoreDataAccess.scala saveAll getClPostRequest createDB processAll getMany getClRequest convert MODIFY JsonStoreRDD.scala compute getTotalPartition MODIFY JsonUtil.scala ADD ChangesReceiver.scala receive run onStart onStop ADD n_airportcodemapping.json ADD n_booking.json ADD n_customer.json ADD n_customersession.json ADD n_flight.json ADD n_flightsegment.json ADD log4j.properties ADD ClientSparkFunSuite.scala deleteTestDb runIfTestsEnabled setupClient testIfEnabled createTestDbs afterAll beforeAll teardownClient deleteTestDbs ADD CloudantAllDocsDFSuite.scala beforeAll ADD CloudantChangesDFSuite.scala ADD CloudantOptionSuite.scala ADD CloudantSparkSQLSuite.scala beforeAll ADD TestUtils.scala deleteRecursively
