label,Issue_KEY,Commit_SHA,Issue_Text,Commit_Text,Commit_Code
1,LOG4NET-64,b3c6cd405f44bbcb9a8728bdcca17d05a7dd0b9d,"[PATCH] to RollingFileAppender.cs to add the ability to preserve the log file name extension when rolling the log file. Normally, when the log file is rolled the file name extension is not preserved.

For example, file.log is rolled to file.log.1 or file.log.yyyy-MM-dd.

However, this may not be desired in all cases and it may be necessary to preserve the log file name extension when the log file is rolled. Most notably, this feature is useful for maintaining file associations under Windows so that all log files can be associated with a particaular text viewer.

For example, file.log is rolled to file.1.log or file.yyyy-MM-dd.log.

This patch adds an additional boolean property PreserveLogFileNameExtension to the RollingFileAppender class which is used to toggle this behavior.",Fix for LOG4NET-64. Allow file extension to be preserved when rolling file., MODIFY RollingFileAppender.csRollingFileAppender RollOverTime RollingFileAppender GetBackUpIndex RollingFileAppender RollOverRenameFiles RollingFileAppender GetNextOutputFileName RollingFileAppender InitializeFromOneFile RollingFileAppender CombinePath RollingFileAppender GetWildcardPatternForFile RollingFileAppender GetExistingFiles RollingFileAppender ActivateOptions
0,LOG4NET-170,3e13e73fbab8e609afded93bc2439320733d5e97,Documentation improvement re: fixing and active properties Documentation improvement - see http://www.nabble.com/ASP.NET%2C-AdoNetAppender-and-deferred-property-execution-tt18865968.html,Fix for LOG4NET-155. Added TimeEvaluator that will trigger a buffer flush if a certain amount of time has elapsed since the last event., ADD TimeEvaluator.csTimeEvaluator TimeEvaluator TimeEvaluator IsTriggeringEvent TimeEvaluator TimeEvaluator MODIFY log4net.vs2005.csproj
0,LOG4NET-129,bde1c9f25df968b55bf8987bc2f6377462be7dc8,"EventLogAppender EventID parsing does not handle Active Properties properly The EventLogAppender supports setting the EventID of the Event being logged through Context Properties, as described here:
http://www.mail-archive.com/log4net-user@logging.apache.org/msg02396.html

However, since GlobalContext is inappropriate for storing the EventID (as it is likely to be specific for any given individual call to Log) and ThreadContext cannot be used reliably when running in the context of ASP.NET (since ASP.NET might switch the request between threads during execution, as outlined here: http://piers7.blogspot.com/2005/12/log4net-context-problems-with-aspnet.html ), it would be nice to be able to use an Active Property instead (which could, for instance, delegate calls for the EventID to data stored in HttpContext)

Unfortunately, this does not work, since the EventLogAppender assumes that the Context Property holding the EventID is either int or string. The relevant code is found in EventLogAppender.cs, in the override protected void Append(LoggingEvent loggingEvent) method:

if (eventIDPropertyObj is int)
{
	eventID = (int)eventIDPropertyObj;
}
else
{
	string eventIDPropertyString = eventIDPropertyObj as string;
}

Any Active Property object will end up as null through the ""as string"" call, and be ignored.

Suggested naive fix: If eventIDPropertyString is non-null and of other type than int or string, call ToString() on the object and TryParse as int. Or use whatever handling of Active Properties found elsewhere in log4net.",fix links in examples page.  LOG4NET-243, ADD blockLocalOnlyLinks.js getElementsByClass BlockLocalOnlyLinks MODIFY example-apps.xml
0,LOG4NET-117,5d255ad5b9f2365ba2d4ffdadc740979ed8105f4,"Migrate web content generation of Maven 2.0 The other LS projects have been migrating to Maven 2.0 for documentation generation and deployment, packaging and, for the Java projects, build and dependency management.  Migrating log4net would complete the migration and would allow consistency between the web content of the various projects.

The initial commit overlays the existing source code struction with fragments of the Maven Standard Directory Layout,.  The following directories are added:

src/assembly - release packaging info, includes assembly.bin borrowed from another project.

src/changes - project change list.  Includes sample changes.xml.  log4cxx has an XSLT transform that can generate changes.xml from a downloaded JIRA issue list.  Used to generate change-report.html.

src/site - documentation source files, site.xml contains navigation and layout details for all generated pages
src/site/apt - web content in Maven's APT (almost plain text) format
src/site/resources - static content copied over without processing
src/site/xdoc - XDoc content, I copied the existing xdocs content here, but deleted a few no longer needed pages

The existing C# code in src should be relocated to src/main/cs and the build and project files appropriately changed.  For extra credit, the following relocations would bring the layout closer to a typical Maven layout:

change log4net.build to generate DLL's in target (maybe target\bin) instead of bin
svn rm docs
svn mv examples src/examples
svn mv extensions src/extensions
svn mv tests/src src/test/cs
svn mv tests/nant.build src/test/nant.build (modified to build test DLL's in target)
svn rm xdocs


pom.xml - Maven project descriptor, contains info used to generate much of the web content

After installing Maven 2.0.7 (which requires a JDK 1.4 or later).  Running mvn site will generate the web content in target/site/index.html.

mvn site-deploy should deploy the content to the logging/site/trunk/docs SVN for staging before going live on logging.apache.org.  The implementation of site-deploy uses Maven to generate the web content, invoke Nant to checkout the existing content, uses Maven's SCP deployment to copy the generated content over the existing content, and then invokes Nant to set svn:mime-type and finally commit the changes.  The deployment stalled on the commit when run from Maven, but if I ctrl+c'd the process and then manually ""svn commit"", the changes were processed.

I set up a Windows build environment but ran into problems with both NUnit and NDoc that I wasn't able to get around.  Setting up the SSHD to receive the ""uploaded"" web content before deployment was also less than ideal. It may be simpler to add mono, ndoc and nant to the VM used to build the other LS projects for web creation.  I have left stubs that should have published the API docs if I had been successful getting them from NDoc.

",ensure tests reset static LogLog configuration if they change it.  Fixes the two LogLog tests that are part of the ten failing tests in LOG4NET-301, MODIFY ConfigurationMessages.csConfigurationMessages ConfigurationMessagesTest MODIFY LogLogTest.csLogLogTest EmitInternalMessages
1,LOG4NET-379,cb150d88f8da4a06f829d6c47d2222f48a84baad,"NullReferenceException in FileAppender when file is not filled. When I create a FileAppender without a filename and I call ActivateOptions(), a NullReferenceException is thrown. This is because the filename is first trimmed before the check whether the filename is null or not.",LOG4NET-379 fixed an avoidable NullReferenceException raised in the Fileappender ActivateOptions(), MODIFY FileAppender.csFileAppender ActivateOptions
0,LOG4NET-167,bec1fa114507de8036cb8daa8af0c6242f9d9ed7,"ArrayOutOfBounds Exception in MemoryAppender.getEvents() Getting this every once in a while.
No specific reproduction scenario.

Destination array was not long enough. Check destIndex and length, and the array's lower bounds.
   at System.Array.Copy(Array sourceArray, Int32 sourceIndex, Array destinationArray, Int32 destinationIndex, Int32 length, Boolean reliable)
   at System.Collections.ArrayList.ToArray(Type type)
   at log4net.Appender.MemoryAppender.GetEvents()

",make doc match the implementation.  LOG4NET-297, MODIFY AppenderSkeleton.cs
0,LOG4NET-232,3decc7da565e5e28f5fc30377032f5952f362f76,"Use ReaderWriterLockSlim instead of ReaderWriterLock. ReaderWriterLock should be replaced with ReaderWriterLockSlim according to Microsoft for performance and simplification reasons.

MSDN: http://msdn.microsoft.com/en-us/library/system.threading.readerwriterlock.aspx

The .NET Framework has two reader-writer locks, ReaderWriterLockSlim and ReaderWriterLock. ReaderWriterLockSlim is recommended for all new development. ReaderWriterLockSlim is similar to ReaderWriterLock, but it has simplified rules for recursion and for upgrading and downgrading lock state. ReaderWriterLockSlim avoids many cases of potential deadlock. In addition, the performance of ReaderWriterLockSlim is significantly better than ReaderWriterLock. ",LOG4NET-228 improved exception handling for getting the computers hostname, MODIFY SystemInfo.csSystemInfo if
0,LOG4NET-394,85435917f6e2fc748d64aa4bee6424e99c1bbba7,Lambda-based ILog-Extensions should catch errors The new lambda syntax introduced with LOG4NET-290 allow wrapping log related code in a lambda to be executed only if necessary. In the log4net spirit of being a reliable logging system (see http://logging.apache.org/log4net/release/faq.html) also the log related code contained in the lambda should not block application by throwing exception and so the lambda execution shluld be wrapped in a try...catch,LOG4NET-393 StackFrameItem should respect the non existant DeclaringType in dynamic methods, MODIFY StackFrameItem.csStackFrameItem StackFrameItem
0,LOG4NET-43,6586b155fe474144ba918de90e9769780234a1e5,"Specifying an empty string as a property in the config file results in an error Specifying an empty string as a property (either as <property/> or <property></property>) results in the following:

log4net:ERROR XmlHierarchyConfigurator: Failed to construct object of type [System.String] Exception: System.MissingMethodException: No parameterless constructor defined for this object.
   at System.RuntimeType.CreateInstanceImpl(Boolean publicOnly)
   at System.Activator.CreateInstance(Type type, Boolean nonPublic)
   at System.Activator.CreateInstance(Type type)
   at log4net.Repository.Hierarchy.XmlHierarchyConfigurator.CreateObjectFromXml(XmlElement element, Type defaultTargetType, Type typeConstraint) in S:\local\log4net-cvs\logging-log4net\src\Repository\Hierarchy\XmlHierarchyConfigurator.cs:line 924",Fix for LOG4NET-17. Added Layouts sample project with line wrapping layout, ADD .cvsignore ADD nant.build ADD nant.config ADD .cvsignore ADD App.config ADD AssemblyInfo.cs ADD ForwardingLayout.csForwardingLayout ForwardingLayout ForwardingLayout if ForwardingLayout Format ForwardingLayout ActivateOptions ADD LineWrappingLayout.csLineWrappingLayout Format LineWrappingLayout WrapText LineWrappingLayout LineWrappingLayout ADD LoggingExample.csLoggingExample Main ADD SampleLayoutsApp.csproj ADD nant.build ADD nant.config ADD nant.build ADD nant.config MODIFY cs-examples.sln MODIFY example-apps.xml
0,LOG4NET-67,fc9e55d9044e80761bfaa96044fbe57740ed4882,"CVE-2006-0743 Security vulnerability in LocalSyslogAppender Reported by Sebastian Krahmer to security@apache.org
Logged as CVE-2006-0743

The LocalSyslogAppender contains a vulnerability which could lead to memory corruption within the runtime process. This is likely to cause the application using the LocalSyslogAppender to terminate unexpectedly. In addition to a deliberate denial of service attack this fault may be caused by logging legitimate data therefore the LocalSyslogAppender must not be used even within secured environments.

Current users of the LocalSyslogAppender (from the log4net 1.2.9 release) should update their logging configuration to remove references to the LocalSyslogAppender. Alternatively users can build a new version of the log4net assembly from the head of the source code repository where this fault has been fixed.","Fix for LOG4NET-60.
Fixed issue with calculation of the NextCheckDate for TopOfMonth RollPoints.
Added more descriptive docs on the NextCheckDate method.", MODIFY RollingFileAppender.csRollingFileAppender NextCheckDate
1,LOG4NET-313,a311c023964de3c7acb07419e764f65496e00b94,"Document %stacktrace and %stacktracedetail There currently only is class-level documentation on %stacktrace and no documentation on %stacktracedetail outside of the StackTraceDetailPatternConverter class at all.  Need to update PatternLayout as well as the site.
",Document stacktrace and stacktracedetail patterns.  LOG4NET-313, MODIFY PatternLayout.cs
0,LOG4NET-46,21c34f7153387912a991692eaf1f32fe82ec9492,"Support appenders that can output multiple events efficiently Some appenders can efficiently output batches of events. Currently there is no way to pass a batch of events to an appender.

Add an interface IBulkAppender that exposes a DoAppend method that takes an array of events. This interface can be supported by appenders that can process in bulk.",Update for LOG4NET-43. Updated error message to be more explicit on incorrect type. Restricted empty string fix only to empty element nodes., MODIFY XmlHierarchyConfigurator.csXmlHierarchyConfigurator IsTypeConstructible XmlHierarchyConfigurator SetParameter XmlHierarchyConfigurator CreateObjectFromXml XmlHierarchyConfigurator HasAttributesOrElements
0,LOG4NET-71,36b8c818193e23af8a29c104a31bf35554e982c1,"Reorganise source repository to support multiple src projects The log4net source code repository needs to be updated to allow multiple projects under the src folder. Currently the source for the log4net assembly is directly in the src folder.

A better structure would be:

src/
    log4net/
    log4net.Tests/
    log4net.Experimental/
    xdocs/

We may want to move the examples in to the src folder, or we may want to leave then outside.

The major impact of this change is to the NAnt build scripts that we use to build the log4net assembly, the examples and the tests.","Fix for LOG4NET-72. Added overloaded Format methods for 1, 2, and 3 fixed arguments. This is a performance enhancement.", MODIFY LogImpl.csLogImpl ErrorFormat LogImpl WarnFormat LogImpl InfoFormat LogImpl ErrorFormat LogImpl DebugFormat LogImpl WarnFormat LogImpl ErrorFormat LogImpl FatalFormat LogImpl FatalFormat LogImpl FatalFormat LogImpl DebugFormat LogImpl InfoFormat LogImpl WarnFormat LogImpl DebugFormat LogImpl InfoFormat MODIFY ILog.cs MODIFY StringFormatTest.csStringFormatTest TestThreadPropertiesPattern StringFormatTest TestLogFormatApi_Error StringFormatTest TestLogFormatApi_NoFatal StringFormatTest TestLogFormatApi_NoWarn StringFormatTest TestFormatString StringFormatTest TestLogFormatApi_NoInfo StringFormatTest TestLogFormatApi_NoDebug StringFormatTest TestLogFormatApi_Debug StringFormatTest TestLogFormatApi_Warn StringFormatTest TestLogFormatApi_Fatal StringFormatTest TestLogFormatApi_Info StringFormatTest TestLogFormatApi_NoError
0,LOG4NET-311,e1c9c3b7bb26b3564062859a86b38b793048548a,"MinimalLock and AppendToFile=false don't work together in trunk's FileAppender As part of adding the MutextLock with LOG4NET-164 the logic that open the file has been factored out into a method of the base class of all locking models.  The line that sets MinimalLock's m_append to true after opening the file has been lost on the way.

This is responsible for two of the unit tests errors reported in LOG4NET-301.",FixingTest failed when rerunning tests in NUnit GUI without reloading the DLL.  Related to LOG4NET-301, MODIFY FixingTest.csFixingTest TestAllFixedValues FixingTest FixingTest FixingTest TestUnfixedValues FixingTest AssertExpectedLoggingEvent FixingTest CreateRepository FixingTest TestNoFixedValues
0,LOG4NET-335,28a63b970d0a7d43f0adeaf7807fd943e35472d6,"Lost the ability to monitor changes to logger config files when you call ConfigureAndWatch multiple times with different Config File Names - worked fine on 1.2.10.0 We had a class that wraps log4net that is in a shared assembly, multiple components in our application create instances to the Log 4 Net Wrapper, each component has its own log config file.

When the Log4Net wrapper class is constructed it uses log4net.Logmanager to ConfigureAndWatch the log config file passed in to it by the calling component. We recently upgraded from log4net 1.2.10.0 to 1.2.11.0 and log4net no longer detects when the log configuration file is modified. I looked at the source code fro 1.2.11.0 and it appears that it only allows one ConfigureAndWatchHandler object and if you attempt to ConfigureAndWatch more than one logger config file, the previous one is Disposed, thereby removing the ability to detect config file changes",LOG4NET-316 added a configuration example that explains the usage of DynamicPatternLayout, MODIFY config-examples.xml
1,LOG4NET-153,28fd893da50333c16d2b62100ea26a761f487ce0,"Make it easier to configure multiple appenders in code using BasicConfigurator Users wanting to configure log4net in code using more than just a single appender must cast the repository into a Hierarchy then manually add elements:

 Repository.Hierarchy.Hierarchy hierarchy = 
     (Repository.Hierarchy.Hierarchy)LogManager.GetRepository();
 hierarchy.Root.AddAppender(alpha);
 hierarchy.Root.AddAppender(beta);
 hierarchy.Configured = true;

The BasicConfigurator should make it easier to accomplish this:

 BasicConfigurator.Configure(alpha, beta);

This can be accomplished by adding an overload to Configure that accepts an params IAppender[]:

 IBasicRepositoryConfigurator.Configure(params IAppender[] appenders)",Fix for LOG4NET-153. Add overload to IBasicRepositoryConfigurator.Configure that accepts an array of IAppender objects instead of just a single IAppender., MODIFY BasicConfigurator.csBasicConfigurator Configure BasicConfigurator InternalConfigure BasicConfigurator Configure BasicConfigurator Configure BasicConfigurator Configure BasicConfigurator InternalConfigure MODIFY Hierarchy.csHierarchy BasicRepositoryConfigure Hierarchy Configure Hierarchy Configure Hierarchy BasicRepositoryConfigure Hierarchy Configure MODIFY IBasicRepositoryConfigurator.cs MODIFY Hierarchy.csHierarchy AddingMultipleAppenders Hierarchy AddingMultipleAppenders2
0,LOG4NET-490,449cb8ecfae26d6053a51bdcd5beb4b83d48ab22,"InterProcessLock Tests fail The tests in question are:

* TestInterProcessLockRoll
* TestInterProcessLockUnlocks

This is actually quite bad and proves that my last attempt to introduce something that just works failed miserably. At first glance the trouble comes from the interaction with the base classes. One thing I noted is that the base class tries to write a footer when the file gets closed. But in the case of the rolling file appender the file is no longer there when this happens. Another example is that due to the error logs I'm writing the test finally noticed that the locks are acquired and released in bad order and thus result in bad behaviour.

But these are just two examples from a bunch of issues that still have to be worked out.","LOG4NET-488: fix tests for .net 2.0

This is a modified version of the patch supplied by NN.", MODIFY SmtpPickupDirAppenderTest.csSmtpPickupDirAppenderTest TestDefaultFileNameIsAGuid SmtpPickupDirAppenderTest TestConfigurableFileExtension
0,LOG4NET-17,21c34f7153387912a991692eaf1f32fe82ec9492,"Line-wrapping Appender Layouts I think a line-wrapping layout, or a line-wrapping version
or extension of one or more of the current layouts (or a
way to decorate or extend one of the current layouts....)
would be very useful. Such a layout could take a
threshold that is the number of chars that is the
maximum length for a line, as well as an indentation
amount for leading space characters for the indented
lines. I'm sure one could easily imagine more
complicated things it could do....

Given time, I might be interested in contributing to such
an addition.

regards,

carl",Update for LOG4NET-43. Updated error message to be more explicit on incorrect type. Restricted empty string fix only to empty element nodes., MODIFY XmlHierarchyConfigurator.csXmlHierarchyConfigurator IsTypeConstructible XmlHierarchyConfigurator SetParameter XmlHierarchyConfigurator CreateObjectFromXml XmlHierarchyConfigurator HasAttributesOrElements
0,LOG4NET-158,a056a11fb478a35d6cf3d4f26dc391c34f2dabc2,"XMLConfigurator.ConfigureAndWatch() leaks resources if called multiple times If XMLConfigurator.ConfigureAndWatch() is called multiple times within an AppDomain, each time it is called it leaks a Win32 file  handle (possibly from a FileSystemWatcher object not being disposed?) to the folder containing the previous configuration file it was watching.

Desired behavior would be to release the handle to the folder containing the previous configuration file.","Fix for LOG4NET-126. Changed link to downloads page from ""downloads.html"" to ""download.html"".", MODIFY example-apps.xml
0,LOG4NET-214,9df9848f90c58c41f658b66c68178112eccc7c30,"EventLogAppender should also use config file to set EventId It should be possible to set the EventId of the EventLogAppender using the config file.

example:
IT would like to be able to setup EventId for certain error without having to recompile the application:

<appender name=""EventLogAppender_Terminated"" type=""log4net.Appender.EventLogAppender"" >
    <applicationName value=""..."" />
    <eventId value=""1234"" /> 
    <layout type=""log4net.Layout.PatternLayout"">
        <conversionPattern value=""........."" />
    </layout>
    <filter type=""log4net.Filter.LevelRangeFilter"">
        <levelMin value=""ERROR"" />
    </filter>
    <filter type=""log4net.Filter.StringMatchFilter"">
        <stringToMatch value=""DatabaseException"" />
    </filter>
    <filter type=""log4net.Filter.DenyAllFilter"" />
</appender>

 
","fix JIRA link in mvn site (detected by Ivan Habunek) and doap file, fix mailing list URL in doap file as well.  LOG4NET-241 and LOG4NET-117", MODIFY doap_log4net.rdf MODIFY pom.xml
0,LOG4NET-437,446fb1f0ad43c9b4c18d9ff55b88ba6a1376bedf,"LogicalThreadContext data does not flow properly using Async and Await LogicalThreadContext doesn't work properly when using Async and Await. The current NDC call stack gets corrupted because the logical data context is not immutable. (See: http://blog.stephencleary.com/2013/04/implicit-async-context-asynclocal.html for the gory details). I've attached a Program.cs that demonstrates the issue. You will see with an unpatched log4net the thread context is corrupted compared to the proper implementation in MyStack and the console logger. An entry like:

LOG4NET Main 1 A 2 A: </MoreWork>
LOG4NET Main 1 A 2 A: </MoreWork>

is invalid and should not be possible in a properly working thread context.

I've attached a VERY naive patch that corrects the issue.",LOG4NET-456 create debugging symbols for release builds.  Patch by Gert Kello, MODIFY log4net.include
0,LOG4NET-241,bde1c9f25df968b55bf8987bc2f6377462be7dc8,"Issue tracking page does not link to project The issue tracking page http://logging.apache.org/log4net/issue-tracking.html links to http://issues.apache.org/jira/ which is not particularly helpful.

It should link to http://issues.apache.org/jira/browse/LOG4NET or https://issues.apache.org/jira/browse/LOG4NET

",fix links in examples page.  LOG4NET-243, ADD blockLocalOnlyLinks.js getElementsByClass BlockLocalOnlyLinks MODIFY example-apps.xml
1,LOG4NET-71,774065f2c291dbfc0387d282ccc1be49d36173bf,"Reorganise source repository to support multiple src projects The log4net source code repository needs to be updated to allow multiple projects under the src folder. Currently the source for the log4net assembly is directly in the src folder.

A better structure would be:

src/
    log4net/
    log4net.Tests/
    log4net.Experimental/
    xdocs/

We may want to move the examples in to the src folder, or we may want to leave then outside.

The major impact of this change is to the NAnt build scripts that we use to build the log4net assembly, the examples and the tests.","LOG4NET-71 move site stuff, untested so far", RENAME pom.xml RENAME roadmap.apt RENAME maven-base.css RENAME site.css RENAME download_log4net.cgi RENAME logo.jpg RENAME maven-feather.png RENAME ls-logo.jpg RENAME od.gif RENAME site.vm RENAME site.xml RENAME download_log4net.xml RENAME history.xml RENAME index.xml RENAME building.xml RENAME config-examples.xml RENAME example-apps.xml RENAME faq.xml RENAME features.xml RENAME framework-support.xml RENAME chainsaw.xml RENAME index.xml RENAME configuration.xml RENAME contexts.xml RENAME internals.xml RENAME introduction.xml RENAME plugins.xml RENAME repositories.xml RENAME release-notes.xml DELETE bin.xml DELETE changes.xml
